"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"loop52"	333.793631999565	0.184850675079697	0.191118601913059	0.967203993904194	0.333442066011718	0.585977829668561
"loop78"	661.694685559885	0.125411103436008	0.126379442555289	0.992337843088227	0.321032748816567	0.585977829668561
"loop88"	458.725990742247	-0.167893260773639	0.175812867329372	-0.954954340509694	0.339600787648825	0.585977829668561
"loop10"	522.78344279727	0.157008026017154	0.172137257435764	0.912109489578363	0.361711083362848	0.592673693214098
"loop43"	499.547995647932	0.165933206396179	0.182113815590952	0.911151116447325	0.362215756480516	0.592673693214098
"loop85"	342.137552586924	0.170021647084825	0.187173550101553	0.908363638946732	0.363686129926833	0.592673693214098
"loop5"	225.568685772587	-0.185462961455579	0.208445996206876	-0.889741059221464	0.373604941590236	0.597767906544378
"loop32"	283.110152063725	-0.174429136106808	0.200232766875049	-0.871131827367981	0.383682177720015	0.602929136417167
"loop80"	1491.72540221128	-0.0850102419864363	0.0999860999444282	-0.850220601000386	0.395202450256583	0.610137116185602
"loop37"	192.050679442343	-0.213682313301582	0.260255583657847	-0.821047949474566	0.41161895648481	0.624525313287297
"loop61"	138.442651293786	0.204631614735454	0.263992455210812	0.775141905370156	0.438255811926472	0.653669685585247
"loop64"	107.636889157514	-0.238272640630955	0.323580639941026	-0.736362474202354	0.461510135411937	0.676881531937508
"loop27"	131.540548003994	0.198180383535563	0.281842646194954	0.703159675127656	0.481956246323796	0.695281142237608
"loop58"	212.405797232774	0.138160601082825	0.204331748341354	0.676158268131764	0.498940165149766	0.708173137631926
"loop26"	148.093553755812	0.149234270822318	0.225468909616715	0.661884031266253	0.508045546562406	0.709650922182408
"loop4"	209.370218112288	-0.124917766481366	0.209294810412627	-0.596850759152075	0.550607025234003	0.749082675928311
"loop16"	807.957856146521	-0.0769032790377601	0.129723874630651	-0.592822865156615	0.553299703810685	0.749082675928311
"loop18"	491.008137159062	-0.0830812883204184	0.157909985396906	-0.526130682056577	0.59879741203007	0.798396549373426
"loop86"	344.91578780183	-0.0778427302170487	0.166467521182179	-0.467615121942369	0.64005984891701	0.840675622458162
"loop46"	113.146681327582	0.121540837128931	0.273354406174314	0.444627320371145	0.656589100500859	0.84525186878961
"loop71"	1690.13885490722	0.0464624416379961	0.106537473352658	0.436113605624915	0.662754306210035	0.84525186878961
"loop7"	271.8364354844	0.0840701900592883	0.20541181759788	0.409276306701431	0.682336901127442	0.857794961417356
"loop74"	356.4856194416	-0.072759194046585	0.186990576098755	-0.389106208262382	0.697197581143041	0.864132213247713
"loop34"	240.644022915415	0.0786091175278453	0.242111211003108	0.324681856747378	0.745421867570264	0.886447626299774
"loop44"	504.510494499684	0.0547948191727041	0.165225249520558	0.331637079270297	0.740163317429601	0.886447626299774
"loop69"	39.9652093789568	-0.169356672177444	0.513017709297542	-0.330118569219255	0.741310372809132	0.886447626299774
"loop11"	398.253181598266	-0.0510716025896842	0.172102364503166	-0.296751312726704	0.766656378683588	0.896966303670365
"loop55"	182.706053298609	-0.0741178711224293	0.271484072277217	-0.273010016759828	0.78484551571157	0.896966303670365
"loop67"	944.899843303285	0.0350649663717028	0.126501557674968	0.277189996836231	0.78163422018136	0.896966303670365
"loop14"	275.787904027387	-0.0451354281997247	0.221311022187479	-0.203945685820786	0.838395943162627	0.942636275443614
"loop38"	409.401066035889	0.0360913831930874	0.186104718497266	0.193930511190223	0.84623029272779	0.942636275443614
"loop19"	125.547091584349	-0.0874623926191186	0.489559978484571	-0.178655111657325	0.858208517718382	0.94402936949022
"loop53"	178.636274620189	-0.0334325066371543	0.20703299960461	-0.161483950389568	0.871712251192484	0.947045408702946
