image_ID;DAPI_ID;DAPI_volume;nFC1;nFC2;nFC3;MNN_D_FC1FC2;MNN_D_FC1FC3;MNN_D_FC2FC3;ID_FC1;ID_FC2;ID_FC3;xFC1;yFC1;zFC1;xFC2;yFC2;zFC2;xFC3;yFC3;zFC3
S4_Ivana-Field-04-Airyscan3DProcessed;4;849.326464;5;4;3;0.567148295406629;1.10654983197491;0.566631460697133;5;4;3;562.988144635447;2364.22821576763;49.9164196799052;574.080103359173;2356.16968130922;48.8837209302326;580.558553696708;2345.60820291419;46.9217485159201
S4_Ivana-Field-04-Airyscan3DProcessed;5;275.424128;2;1;1;1.01899703514936;4.81046555671485;5.10879915470633;1;1;1;1143.52389705882;2388.20404411765;27.7509191176471;1165.01491918773;2401.82801491919;28.100290095317;1184.94594594595;2277.03400174368;33.3809938971229
S4_Ivana-Field-04-Airyscan3DProcessed;6;401.250304;2;1;2;0.318758591432208;0.383443100084597;0.489284527881173;2;1;2;1631.44338983051;307.088813559322;50.8142372881356;1638.66980181391;307.054753107155;49.8545515619751;1628.33682008368;312.047280334728;48.644769874477
S4_Ivana-Field-04-Airyscan3DProcessed;7;1733.1664;5;6;5;0.263134808153115;0.490553704887024;0.155635549258145;1;3;2;1857.43098745226;207.837152209493;31.0253682487725;1858.16787103947;213.77932184547;31.8037798777098;1865.12023000523;208.180345007841;28.2974385781495
S4_Ivana-Field-04-Airyscan3DProcessed;7;1733.1664;5;6;5;0.518459530279648;0.513333959090925;0.607013141014104;3;2;1;2001.80809156242;366.90976843226;32.2557891935055;2009.67772511848;373.611035883548;30.021327014218;2006.32434456929;375.497565543071;29.8559925093633
S4_Ivana-Field-04-Airyscan3DProcessed;8;347.960032;1;1;1;0.954358921512379;4.96274990897761;4.51893522030505;1;1;1;2169.679943101;725.826458036984;49.6908487434803;2164.65503875969;724.063676633444;43.0459579180509;2188.52228412256;621.821727019499;31.1281337047354
S4_Ivana-Field-04-Airyscan3DProcessed;9;891.808064;3;3;3;0.259986851606013;5.98936299979399;5.75259247357974;1;1;1;267.517711171662;2761.84377838329;22.9473206176203;263.616249361267;2756.66377107818;22.8221768012264;140.491926182238;2684.31718569781;27.6799307958477
S4_Ivana-Field-04-Airyscan3DProcessed;9;891.808064;3;3;3;0.461409685776452;1.11060527312904;0.951789680421039;2;2;2;553.647321428571;2762.5353422619;34.7027529761905;560.108769544527;2760.6390210741;37.3786539768865;557.047234307023;2737.07085146053;37.7116221255438
S4_Ivana-Field-04-Airyscan3DProcessed;9;891.808064;3;3;3;0.13487945523645;0.256668698042552;0.193332802647281;3;3;3;503.431346282652;2756.10247823175;49.8419290020094;503.037668408029;2753.58509760792;49.2108880945834;499.888852023889;2755.52687458527;48.3221632382216
S4_Ivana-Field-04-Airyscan3DProcessed;11;309.697024;1;1;2;0.277483196726812;0.500713302840143;0.40976949025396;1;1;1;696.113715710723;584.071321695761;29.886783042394;702.032114183765;587.250669045495;29.392952720785;697.686874011597;591.399051133369;27.0221402214022
S4_Ivana-Field-04-Airyscan3DProcessed;12;1783.566176;6;8;9;2.57317665060327;2.29411098924354;0.7534007423097;1;2;1;1106.11466666667;824.428666666667;33.6813333333333;1050.29147640791;840.392694063927;41.5951293759513;1052.00332667997;841.193280106454;36.2408516300732
S4_Ivana-Field-04-Airyscan3DProcessed;12;1783.566176;6;8;9;0.232083166338785;0.646624175338346;0.572017545781548;2;3;4;1120.01893373194;574.443447932237;41.8724464374689;1125.50709438618;575.726095003085;41.4787168414559;1123.92250712251;576.276353276353;37.4210826210826
S4_Ivana-Field-04-Airyscan3DProcessed;12;1783.566176;6;8;9;0.104107922497897;0.221704686725202;0.278500589145617;5;7;8;1205.4077294686;1066.90241545894;49.4531400966184;1202.96192893401;1066.67367657723;49.2073966642495;1209.13856427379;1065.5041736227;48.3522537562604
S4_Ivana-Field-04-Airyscan3DProcessed;12;1783.566176;6;8;9;0.345070585230246;4.07379831545465;4.20764107808149;6;8;9;1430.24047417443;973.101608806097;51.7129551227773;1435.75776926352;976.050234142188;50.0157513835675;1346.85619047619;1031.46857142857;52.7333333333333
S4_Ivana-Field-04-Airyscan3DProcessed;13;331.538368;1;2;1;0.334937420709826;0.617678826296096;0.812716873151227;1;1;1;930.373002523129;267.060134566863;47.2603027754415;925.091975308642;263.13024691358;48.7388888888889;926.555721393035;265.817910447761;43
S4_Ivana-Field-04-Airyscan3DProcessed;14;745.982944;3;2;2;0.521463166873218;0.627933719353834;0.288800885840817;3;2;2;2087.23565356004;1376.91020191286;32.8876195536663;2081.67320051414;1382.86439588689;29.9800771208226;2084.95373085696;1379.08276311502;28.4936461388074
