"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"loop19"	107.438840492008	-0.664805378979183	0.331708300757487	-2.00418674317477	0.0450500601114038	0.0878160290595819
"loop67"	747.003338532274	-0.192566172406483	0.0964626750781596	-1.99627651058251	0.0459038333720542	0.0878160290595819
"loop82"	503.39253480429	-0.233900720934195	0.119024524739409	-1.96514727906955	0.0493971938444811	0.0924883629428582
"loop53"	145.541095041598	0.270873583652226	0.142373710950901	1.90255337058427	0.0570988485108174	0.104681222269832
"loop45"	197.582177942217	-0.326156772044598	0.174292438007796	-1.87131912188875	0.0613008616569973	0.110091343383995
"loop50"	194.979674175977	0.283637950668011	0.15292337900172	1.85477166748205	0.0636288395746409	0.111986757651368
"loop26"	123.240343163708	0.288119370841063	0.16524467966978	1.7435924195371	0.081230186075419	0.140161889698762
"loop62"	167.566021134645	-0.264324451953804	0.155618540847841	-1.69854087124652	0.0894057255281188	0.14844724238631
"loop65"	126.33909921722	0.327850856960779	0.192715384639706	1.70121787408783	0.0889020826832812	0.14844724238631
"loop40"	157.289874924788	0.283842921052762	0.169754995830769	1.67207403625239	0.0945097237068628	0.154015846040814
"loop39"	593.1280082958	0.158325691359188	0.104233582550381	1.51895087442344	0.128774861908486	0.206039779053578
"loop63"	89.194992120985	0.304269065727667	0.207052608329724	1.4695253934842	0.14169033941729	0.222656247655742
"loop57"	100.477157185517	0.347093149819585	0.243929200862967	1.42292578580853	0.154757670292023	0.238924122556105
"loop23"	233.01168946748	0.239696000493124	0.194116843897761	1.23480268728957	0.216903947008998	0.32909564373779
"loop78"	532.296407756106	-0.121364036932146	0.100719657011326	-1.20496872739051	0.228215374727875	0.340389033492424
"loop30"	188.509442878361	0.205575952323323	0.172463214486917	1.19199884412984	0.233261698493597	0.34211715779061
"loop16"	657.845003111868	0.115518373096356	0.0988466527625802	1.16866246724429	0.242539649474403	0.344249825060442
"loop46"	96.9464129632552	0.240540421032507	0.205649266312422	1.16966340481409	0.242136450534831	0.344249825060442
"loop25"	218.039161150166	0.169165596487339	0.172201514750424	0.982369967723655	0.325917616185524	0.455250003560732
"loop1"	477.379335834555	0.0976086952939364	0.112858780167402	0.864874626051731	0.387107605815836	0.527353869284122
"loop4"	185.936503100926	0.141542556186184	0.165124011964837	0.857189420859794	0.391340208159412	0.527353869284122
"loop83"	843.096377519553	-0.0906477175108021	0.106687332549899	-0.849657736717761	0.395515401963092	0.527353869284122
"loop5"	189.001634763177	0.11200908487014	0.142727115940478	0.78477788983595	0.432583805718133	0.565206935232412
"loop69"	39.1836800789223	0.291396845074096	0.374694576687994	0.777691653959379	0.436750813588682	0.565206935232412
"loop11"	317.384901868725	-0.0769594113617514	0.127193619661374	-0.605057168485647	0.545141012067026	0.695252305244903
"loop13"	221.787376380386	-0.0866225359016388	0.15280501549332	-0.566882805659121	0.570793806842232	0.717569357173092
"loop35"	466.355762215159	0.0624232086061651	0.112493584134333	0.554904611552094	0.578959907446623	0.717584110638067
"loop18"	389.182240417467	0.0624254125010656	0.119654481954926	0.521713950711693	0.601869509885115	0.735583056964886
"loop68"	836.947900996547	-0.0513763320676584	0.100779682483253	-0.509788588351584	0.610199581345871	0.735583056964886
"loop7"	217.631630704447	-0.0882149564543572	0.18230620169297	-0.483883464386603	0.628468576247497	0.73740312946373
"loop17"	74.2953363303179	0.126396454873095	0.259581009434729	0.486924891571768	0.626311558449175	0.73740312946373
"loop73"	749.921897851827	0.0512390653706907	0.113036444465022	0.453296860257721	0.65033499337905	0.753019466017848
"loop22"	533.986272449406	0.0521169904942821	0.122324566347135	0.42605497857547	0.670067785040944	0.765791754332508
"loop61"	122.888555592313	-0.0634547402183255	0.198565552457685	-0.319565702272794	0.74929757761318	0.844332737180698
"loop64"	81.754025182411	0.0796828420764224	0.280249242101833	0.284328483741157	0.776158659643612	0.844332737180698
"loop72"	440.63511304311	-0.0289448250400968	0.106999231129137	-0.270514327389545	0.786764596009287	0.844332737180698
"loop76"	211.69299508653	0.0550693896333354	0.197829798552821	0.278367516098095	0.780730252816163	0.844332737180698
"loop87"	435.372024058608	0.0321514056329786	0.10531869050215	0.305277301490206	0.760154962114662	0.844332737180698
"loop88"	381.563769270882	-0.0233399018208853	0.140685132202863	-0.165901694482044	0.868234313971734	0.920537585897742
"loop14"	217.454884081436	-0.0251687318391046	0.172729297139047	-0.145712002862165	0.884148745593213	0.926251066811937
"loop12"	362.871672171862	0.0187794947837387	0.147769827592044	0.127086125021301	0.898872233044119	0.930597135386853
"loop3"	744.399059060013	0.00539213239797529	0.108686853006975	0.0496116342390488	0.960431875268106	0.982767500274341
"loop8"	228.374833953156	0.00251381796430087	0.154908140200017	0.0162277977197005	0.987052659007971	0.990869393620882
"loop86"	295.087808362106	-0.00127039361074998	0.111011830149016	-0.0114437678312723	0.990869393620882	0.990869393620882
