"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"loop86"	344.91578780183	-0.216746103385737	0.15660898775718	-1.38399530250332	0.166359893113371	0.340457455673876
"loop5"	225.568685772587	-0.261367448175751	0.197993330544763	-1.32008208284905	0.186807614135599	0.366400960426883
"loop37"	192.050679442343	-0.329149204614929	0.249654874247552	-1.31841689695412	0.187364127491019	0.366400960426883
"loop45"	233.736804281505	-0.280389484991127	0.217133796500578	-1.29132124759022	0.196592305852757	0.376089628587883
"loop25"	259.451145732969	-0.261245939319172	0.215554065810817	-1.21197407405183	0.225522305037445	0.416792370989484
"loop30"	225.7769607242	-0.261731555604096	0.21901778458056	-1.19502421278408	0.232077570210053	0.416792370989484
"loop70"	769.460813631543	-0.170903975364001	0.142912792197822	-1.19586198503094	0.231750422153653	0.416792370989484
"loop78"	661.694685559885	-0.137391848334691	0.118662866765282	-1.1578335504607	0.246931968958316	0.434600265366637
"loop38"	409.401066035889	0.19847147998796	0.177628920951126	1.11733764369693	0.263849985892375	0.455270563892725
"loop15"	248.376446460444	-0.2352728632383	0.21724977067544	-1.08296023745767	0.278826072603197	0.471859507482333
"loop41"	331.664577772903	0.219259665500416	0.206526509056555	1.06165385984602	0.288392853020587	0.47224318318891
"loop57"	126.230515188012	0.298866756337067	0.282324757991026	1.05859209253822	0.289785589684104	0.47224318318891
"loop3"	883.340249057532	0.127694536846743	0.123842558672362	1.0311038322825	0.302492130876305	0.483987409402088
"loop22"	652.150176883556	0.14130567135928	0.140504894063987	1.0056992840045	0.314560247714708	0.49430896069454
"loop27"	131.540548003994	-0.236365293256741	0.264587344566194	-0.893335596395494	0.37167748080139	0.573817865096883
"loop20"	813.214616679968	-0.114952817962353	0.132828470100686	-0.865423036757231	0.386806641452714	0.576931939793878
"loop68"	1059.58641554625	-0.102489109206668	0.116815910414593	-0.877355737270057	0.380293446830752	0.576931939793878
"loop35"	570.102509392063	0.124226706599519	0.14617793105074	0.849832158018427	0.395418407969963	0.579946998355946
"loop10"	522.78344279727	0.136050731463308	0.163105184805036	0.83412879624846	0.4042084097097	0.583120328761535
"loop66"	212.956626758539	0.144696969190904	0.192603570870282	0.751268361936847	0.452491165669143	0.642245525465881
"loop43"	499.547995647932	0.126773395598707	0.176261975192182	0.719232809348033	0.471997487215428	0.648996544921213
"loop64"	107.636889157514	-0.227023064614725	0.31370017009208	-0.723694426267246	0.469253355768767	0.648996544921213
"loop16"	807.957856146521	-0.0820886818584615	0.123655691051515	-0.663848797903391	0.506787089906488	0.67521715574208
"loop17"	79.3228555871123	-0.197071787600025	0.320338377340673	-0.61519880707407	0.53842343551064	0.67521715574208
"loop23"	285.768446250523	-0.141522026708478	0.217482127875268	-0.650729455753923	0.515221145249644	0.67521715574208
"loop26"	148.093553755812	0.131482468034637	0.21271991790797	0.618101348137605	0.536508533689788	0.67521715574208
"loop67"	944.899843303285	-0.0760047922030789	0.119842292770792	-0.634206759949462	0.525945896507919	0.67521715574208
"loop74"	356.4856194416	0.115894940121414	0.177375821475032	0.653386347460708	0.513507238123939	0.67521715574208
"loop85"	342.137552586924	-0.106706699309068	0.176198684815828	-0.605604402896667	0.544777477928269	0.67521715574208
"loop34"	240.644022915415	0.1336318133842	0.231058326018541	0.57834666980785	0.563030091597688	0.688147889730507
"loop14"	275.787904027387	0.111747916575756	0.20964250110729	0.533040371038912	0.594005634531096	0.706385078901844
"loop19"	125.547091584349	-0.260108237743489	0.483699008029809	-0.537748131431891	0.590750945351412	0.706385078901844
"loop13"	279.441222994967	0.0888822845018216	0.196428785404053	0.452491137279047	0.650915204548947	0.763740506670765
"loop54"	169.097952560932	-0.0921001884026046	0.21001470915464	-0.438541608696506	0.660993714645172	0.765361143273357
"loop6"	439.251583028774	-0.0654010678483494	0.155837911785574	-0.419673666689902	0.674723864784229	0.771112988324834
"loop4"	209.370218112288	-0.0796599218325565	0.200695461949192	-0.396919397473587	0.691426899580784	0.780071373886013
"loop11"	398.253181598266	-0.0549843947187443	0.162857951201795	-0.337621800550677	0.735648211450329	0.796458894506825
"loop40"	185.616024891585	0.0721538027237149	0.214787780549928	0.335930668583553	0.736923149429158	0.796458894506825
"loop44"	504.510494499684	-0.0510231725758491	0.159941048654998	-0.319012367399873	0.749717134560467	0.796458894506825
"loop52"	333.793631999565	0.0588866943693332	0.185733058538779	0.317050151613361	0.751205548228028	0.796458894506825
"loop71"	1690.13885490722	-0.0347209694337895	0.102269036583998	-0.339506175021721	0.734228446046099	0.796458894506825
"loop80"	1491.72540221128	0.0233666216068535	0.0961853938620234	0.242933159273357	0.808057177496275	0.846536090710383
"loop55"	182.706053298609	0.0487723243437526	0.263047289323691	0.185412761595639	0.8529052996555	0.883007839643341
"loop29"	129.653978660083	-0.0234727751197835	0.247455978886957	-0.0948563668793243	0.924428914369649	0.945927261215455
"loop31"	378.84126458945	0.00756729725206267	0.16805268015057	0.0450293160768551	0.964083941797278	0.975165366415637
"loop88"	458.725990742247	0.00442986563298415	0.16929424258564	0.0261666644141382	0.979124404717038	0.979124404717038
