"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"loop32"	283.110152063725	-0.264931342251894	0.214864876959491	-1.23301372472264	0.217570643659674	0.49092863184747
"loop40"	185.616024891585	0.297412534777151	0.24802859090047	1.19910585185922	0.230486788966124	0.50434103329646
"loop64"	107.636889157514	0.420217247921136	0.353826803063171	1.18763543146875	0.234977072331305	0.50434103329646
"loop3"	883.340249057532	0.1581437005493	0.135984302089838	1.16295556265621	0.244847532298772	0.509641652133556
"loop61"	138.442651293786	0.330869429705306	0.287036145589992	1.15270998021945	0.249029443656169	0.509641652133556
"loop1"	582.169040589598	-0.176012153807161	0.156753676190398	-1.12285821988233	0.261497714247726	0.522995428495453
"loop28"	143.170641348357	-0.285304529162746	0.261964991186336	-1.089094110899	0.276112386624961	0.535331948054926
"loop49"	234.958097405343	0.237211138006116	0.222290172458234	1.06712382010809	0.285915926802063	0.535331948054926
"loop84"	287.883956498755	0.262209550005977	0.244654007216723	1.07175661248705	0.283829365544426	0.535331948054926
"loop18"	491.008137159062	0.178142322600274	0.173187918793751	1.02860709823774	0.303664341067562	0.556717958623863
"loop36"	996.495804190403	0.11994182010261	0.120046062603351	0.99913164581594	0.317730922900364	0.570618800310858
"loop72"	532.446222645708	-0.151717531434976	0.154552874579941	-0.981654542805035	0.326270067067206	0.572840312082568
"loop87"	527.869241195827	-0.160854923225515	0.165809414345365	-0.970119361802161	0.331986999047852	0.572840312082568
"loop39"	797.393446118157	-0.117932954754517	0.126222917326289	-0.934322841308275	0.350137385426057	0.592540190721019
"loop45"	233.736804281505	-0.218576465858717	0.239080632995277	-0.914237439981327	0.360592095042209	0.598718950258763
"loop13"	279.441222994967	0.186731790441228	0.235022959590097	0.794525738110467	0.426889431352287	0.695671665907431
"loop69"	39.9652093789568	-0.407619079544068	0.541551710463241	-0.752687271905009	0.451637860263852	0.722620576422163
"loop9"	461.581255244645	0.140497235067585	0.191591024763085	0.733318459157046	0.463364219083867	0.728143772846077
"loop5"	225.568685772587	-0.161478807085333	0.225050009842084	-0.717524105858257	0.473050767815165	0.730323992416395
"loop17"	79.3228555871123	0.251883973393812	0.36300346215449	0.693888625466091	0.487752057377333	0.740037604296644
"loop67"	944.899843303285	-0.0892841867434484	0.135393398514782	-0.659442688660335	0.509611537179812	0.760098563929211
"loop57"	126.230515188012	0.17975549923274	0.312728346560802	0.574797587777324	0.565428198353362	0.829294690918264
"loop4"	209.370218112288	0.109896065062125	0.226689372534094	0.48478701861331	0.62782743202035	0.833584865003924
"loop19"	125.547091584349	0.211002900189328	0.502631301615425	0.419796577553323	0.674634065296969	0.833584865003924
"loop22"	652.150176883556	-0.0698969900654244	0.156868099918346	-0.445578100976601	0.655902032174934	0.833584865003924
"loop29"	129.653978660083	-0.120109503141871	0.280142099425247	-0.428744924052093	0.668108863737726	0.833584865003924
"loop43"	499.547995647932	-0.0774594721780486	0.189062592119899	-0.409702793712495	0.682023980457756	0.833584865003924
"loop56"	129.620687101807	0.103036670265365	0.24917470533995	0.413511757241937	0.679231710183646	0.833584865003924
"loop59"	134.949636772868	0.135231040654453	0.252711179734772	0.535120926570729	0.592566240246522	0.833584865003924
"loop60"	248.199307974081	0.0968101732586957	0.186003535235957	0.520474909984297	0.602732610826873	0.833584865003924
"loop68"	1059.58641554625	-0.0694634046368529	0.133332299924133	-0.520979572664524	0.602381001583179	0.833584865003924
"loop70"	769.460813631543	-0.0774858833172107	0.160977260248646	-0.481346764117651	0.630270065881652	0.833584865003924
"loop85"	342.137552586924	0.0829370067594587	0.202231430697217	0.41010938049305	0.681725711825786	0.833584865003924
"loop88"	458.725990742247	0.0842759215010952	0.189434325732191	0.444881998947956	0.65640503207677	0.833584865003924
"loop30"	225.7769607242	-0.0812584766994066	0.249579684695499	-0.325581294000537	0.744741166917067	0.885638144441918
"loop74"	356.4856194416	-0.0684777474172782	0.202182686694175	-0.338692439678868	0.734841436666281	0.885638144441918
"loop27"	131.540548003994	-0.0930259012109924	0.300074724514549	-0.310009119766707	0.756554021214462	0.887690051558303
"loop35"	570.102509392063	-0.0434864458392095	0.165029465100001	-0.263507161056716	0.792159704811844	0.89480418896221
"loop38"	409.401066035889	-0.0557768835673742	0.198183511008156	-0.281440586472801	0.778372492076226	0.89480418896221
"loop53"	178.636274620189	0.0596304239915937	0.227372410528351	0.262258837178306	0.793121894761959	0.89480418896221
"loop24"	356.021201978746	-0.033055149738203	0.181271468811877	-0.182351640635226	0.855306774612477	0.9443713810388
"loop52"	333.793631999565	-0.035242263231795	0.197702378202651	-0.178259177012381	0.858519437308	0.9443713810388
"loop44"	504.510494499684	-0.0193865371916683	0.172908838579737	-0.11211998964835	0.910728267911996	0.989433179953773
"loop6"	439.251583028774	-0.00444608648061765	0.179682237993719	-0.024744162418397	0.980259029336026	0.999440243219233
"loop11"	398.253181598266	0.0131897856208791	0.187441331667755	0.0703675411582027	0.943901125589465	0.999440243219233
"loop23"	285.768446250523	0.0161182619307961	0.239459991386397	0.067310876599788	0.946334218253584	0.999440243219233
"loop54"	169.097952560932	-0.00509935664597093	0.239922866784319	-0.0212541501955087	0.983042918411195	0.999440243219233
"loop55"	182.706053298609	-0.0131217135226411	0.286002515132257	-0.0458797137380881	0.963406123239892	0.999440243219233
"loop80"	1491.72540221128	-0.00159242757969014	0.106614307126613	-0.0149363403712694	0.988082967728105	0.999440243219233
"loop86"	344.91578780183	-0.000101182084277175	0.182805216637749	-0.000553496700685953	0.999558373550617	0.999558373550617
