"image_ID";"DAPI_ID";"DAPI_volume";"nFC1";"nFC2";"nFC3";"MNN_D_FC1FC2";"MNN_D_FC1FC3";"MNN_D_FC2FC3";"ID_FC1";"ID_FC2";"ID_FC3";"xFC1";"yFC1";"zFC1";"xFC2";"yFC2";"zFC2";"xFC3";"yFC3";"zFC3"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";25;"138.055232";0;0;0;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";26;"221.21568";3;1;1;"5.46511325678298";"5.6627844134552";"0.210243535796553";2;1;1;"842.198525798526";"2616.42751842752";"40.3164619164619";"978.690557939914";"2618.77725321888";"38.7111587982833";"983.692643051771";"2618.73623978202";"39.1722070844687"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";1;"286.422304";1;1;2;"0.94095492166833";"0.671351324696571";"0.319320697757776";1;1;2;"128.588640275387";"670.818932874355";"36.0853700516351";"142.96321712874";"664.947021685424";"31.0365083722207";"137.517792302106";"663.312273057371";"32.637618010167"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";2;"162.617504";0;0;0;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";3;"348.956384";1;1;2;"0.20791995455915";"0.985093786817696";"0.795405948913977";1;1;2;"147.278002378121";"2192.32271105826";"35.9029726516052";"146.559162106058";"2194.31024721646";"34.5461407812795";"135.275890985325";"2202.01970649895";"30.4188679245283"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";4;"284.88768";1;2;0;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";5;"153.799072";1;1;1;"3.64963399964939";"2.93506957608883";"1.00427489145143";1;1;1;"245.702203269367";"501.837953091684";"29.9594882729211";"287.101851851852";"433.002057613169";"17.5956790123457";"278.296337402886";"439.42730299667";"24.0577136514983"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";6;"220.404128";1;2;1;"0.447367453194053";"0.605841456657173";"0.297462152744312";1;1;1;"496.855158730159";"2910.26388888889";"40.1071428571429";"491.721497447533";"2905.63528077141";"37.5950085082246";"494.809229037704";"2908.53066966798";"35.848058525605"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";7;"200.23024";1;1;1;"5.0881674102661";"5.13270444946792";"1.24338543051813";1;1;1;"714.788104089219";"1356.29182156134";"9.5817843866171";"721.355607205113";"1483.09122603138";"11.7890761185357";"744.172518159806";"1480.49757869249";"5.80326876513317"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";8;"366.189824";1;1;3;"0.288818964826273";"0.625238246683093";"0.417051183218688";1;1;3;"646.672268907563";"2500.86470588235";"36.1613445378151";"649.986565158979";"2498.49529780564";"34.4581280788177";"645.398473282443";"2497.98015267176";"31.7871755725191"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";9;"281.098272";0;1;1;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";10;"2179.677696";7;8;6;"0.0865343006900202";"5.10114266891422";"5.0181857008695";5;4;1;"943.784836065574";"871.897540983607";"31.2172131147541";"944.954350927247";"870.202567760342";"31.027817403709";"991.878892733564";"775.76955017301";"11.6089965397924"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";10;"2179.677696";7;8;6;"0.288891705303413";"0.594563498966951";"0.342521099733807";7;8;6;"875.023188405797";"612.166183574879";"36.9371980676328";"869.137168141593";"614.784955752212";"36.0044247787611";"866.181526104418";"622.029718875502";"35.0104417670683"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";11;"1483.134016";7;6;10;"0.650416457720615";"0.869013235502161";"0.226806050127145";4;2;5;"1003.95945174186";"2735.949743004";"31.9086236436322";"1007.00495321959";"2729.23995597138";"27.7671986791414";"1008.15264270613";"2728.60422832981";"26.1911205073996"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";11;"1483.134016";7;6;10;"3.30381241475954";"3.52555500020284";"0.286775110522854";6;4;8;"849.301069372087";"2162.40773238278";"39.0268714011516";"839.842729970326";"2235.99901088032";"28.6587537091988";"837.780496209511";"2242.65230875258";"29.1436940041351"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";11;"1483.134016";7;6;10;"0.689574897639431";"0.537933199406723";"0.885391854088019";7;6;9;"1025.89499809087";"2734.73501336388";"50.1970217640321";"1021.50940438871";"2751.28996865204";"50.7609717868339";"1015.35852006253";"2732.54611776967";"47.8926524231371"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";12;"348.132512";1;3;2;"0.38746988961645";"0.318734467897596";"0.164617945212835";1;1;1;"1179.02408211607";"2177.78523489933";"19.0509277536518";"1172.55207740467";"2184.35173591349";"18.2020489470689";"1175.56927536232";"2182.70260869565";"17.5559420289855"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";13;"325.042816";2;2;1;"0.464288727638602";"0.772460538518524";"0.362951761083516";2;2;1;"1260.69367088608";"148.656329113924";"48.8430379746835";"1254.68219461698";"155.094202898551";"46.6832298136646";"1256.41451766953";"161.166189111748";"44.8213944603629"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";14;"447.210848";2;1;0;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";15;"110.18224";0;1;0;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";16;"262.480512";1;1;0;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";17;"411.1408";2;2;2;"4.15909549743415";"1.61845277103208";"3.54960331282183";2;2;2;"1736.62125902993";"752.073271413829";"33.1372549019608";"1655.98881866796";"713.351725814293";"17.9907632474477";"1709.4724111867";"775.391912320484";"27.744142101285"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";18;"762.473152";3;3;6;"0.966254294462487";"0.642549073128912";"1.35138318098785";2;2;1;"1715.63974020702";"2691.84655977268";"20.5220215141059";"1738.06285572878";"2690.36228656273";"23.0539470428112";"1715.34366453965";"2692.58462473412";"15.9380127620784"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";18;"762.473152";3;3;6;"0.426065861010059";"0.429208329417349";"0.56455969955479";3;3;3;"1873.47104767035";"2772.76003231888";"33.0829517910046";"1873.51611438947";"2783.40762596459";"33";"1865.06381435823";"2773.99709934735";"31.211022480058"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_03";19;"1915.729312";6;5;8;"6.00471365368162";"5.99084645584192";"0.279366487418198";2;3;6;"1771.31712789828";"1817.99551234106";"6.51159311892296";"1819.2432012432";"1932.45551670552";"30.6495726495727";"1822.26531728665";"1937.44967177243";"27.828227571116"
