"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"loop57"	126.230515188012	0.208158237087888	0.283030323812621	0.73546266804153	0.462057767855774	0.632309194262221
"loop87"	527.869241195827	-0.110176999462294	0.146389295070363	-0.752630166087876	0.451672185027344	0.632309194262221
"loop55"	182.706053298609	0.18521903993926	0.26379549858152	0.702131161961515	0.482597370296422	0.64346316039523
"loop23"	285.768446250523	0.147674800744531	0.218251050844158	0.67662813156386	0.498641925652915	0.650093340005113
"loop81"	363.203858464443	-0.134917352206548	0.201127572384304	-0.67080485587901	0.502344853640315	0.650093340005113
"loop17"	79.3228555871123	0.205644927795236	0.321769257471398	0.639106822731551	0.522753441757374	0.666700041661579
"loop68"	1059.58641554625	0.0717629537546375	0.117362562726713	0.611463758862716	0.54089260382697	0.679979273382477
"loop35"	570.102509392063	0.0879098217785563	0.14668507869284	0.599309913196011	0.548966238492107	0.680408858976132
"loop30"	225.7769607242	0.119770876707934	0.220229215037071	0.543846449653706	0.586547141778462	0.715106833168506
"loop41"	331.664577772903	-0.108080323987661	0.206862299632356	-0.522474729226861	0.601339836982607	0.715106833168506
"loop47"	216.079147022828	-0.104357939009414	0.197503722152434	-0.528384669777871	0.597232375549176	0.715106833168506
"loop44"	504.510494499684	0.0766049909296997	0.160329745985916	0.477796496580424	0.632795054946305	0.742479531136998
"loop11"	398.253181598266	-0.0695389842487185	0.16344464543455	-0.425458931761485	0.670502153585057	0.771167715533207
"loop72"	532.446222645708	0.0579284693848128	0.138053735823073	0.4196081260637	0.674771751091556	0.771167715533207
"loop38"	409.401066035889	0.0661822031572083	0.178114817884865	0.371570450696523	0.710212693242642	0.791123000067753
"loop53"	178.636274620189	-0.0743251648037185	0.195810650989837	-0.379576720816766	0.70425964383466	0.791123000067753
"loop65"	153.474160624588	0.0799821564223023	0.22947230295347	0.348548192495895	0.727428527634594	0.800171380398054
"loop3"	883.340249057532	0.0321176033058304	0.12409205056623	0.258820796008112	0.795773511575311	0.857147087517492
"loop54"	169.097952560932	0.0537914186570507	0.210927613942047	0.255023122159009	0.798705240641299	0.857147087517492
"loop4"	209.370218112288	-0.0484349061200588	0.201304963170757	-0.240604629697947	0.809861561606375	0.858648402667
"loop64"	107.636889157514	-0.0538807091190963	0.314550658224918	-0.171294218308611	0.863992426398933	0.90513492289412
"loop51"	344.493822538607	0.0289189414009525	0.193421098277782	0.149512859033716	0.881148963371396	0.91224833854921
"loop5"	225.568685772587	-0.0152963137595183	0.19893862367467	-0.0768896128714192	0.938711360812521	0.949501146568987
"loop40"	185.616024891585	0.017676648068579	0.215448226046032	0.08204592069745	0.934610197085303	0.949501146568987
"loop49"	234.958097405343	0.00559742868574874	0.198196799962406	0.0282417712435844	0.97746932186412	0.97746932186412
